"42.36,0.29,-7.41,1.03,-6.31,2.54,2.51"
"42.87,3.29,-9.97,0.12,-12.59,2.54,2.50"
"43.37,0.84,-5.44,2.67,-7.31,2.54,2.50"
"43.88,0.29,-10.04,-0.13,-8.18,2.54,2.50"
"44.39,0.02,-11.31,1.03,-8.96,2.55,2.51"
"44.90,2.70,-6.94,0.20,-9.74,2.53,2.50"
"45.41,1.40,-10.38,-0.58,-10.14,2.54,2.51"
"45.92,-0.79,-5.07,-1.53,-5.54,2.54,2.51"
"46.43,3.49,-7.64,0.58,-11.96,2.55,2.52"
"46.94,2.63,-8.94,2.88,-10.39,2.54,2.51"
"47.45,1.19,-8.05,-0.36,-12.45,2.53,2.51"
"47.96,-1.05,-14.65,-0.94,-8.20,2.55,2.51"
"48.46,-0.09,-12.38,-0.02,-7.10,2.55,2.51"
"48.97,1.17,-9.69,-0.36,-11.00,2.54,2.51"
"49.48,2.09,-6.73,2.29,-6.14,2.53,2.52"
"49.99,1.07,-9.37,-1.61,-8.61,2.55,2.50"
"50.50,0.86,-11.83,0.56,-11.00,2.54,2.51"
"51.01,0.13,-12.28,-1.61,-6.87,2.54,2.51"
"51.52,0.22,-10.52,-0.35,-11.95,2.54,2.50"
"52.03,0.46,-11.20,-1.01,-10.51,2.54,2.51"
"52.54,1.52,-9.45,2.13,-7.14,2.55,2.50"
"53.05,1.62,-8.58,1.45,-10.56,2.55,2.51"
"53.56,1.15,-8.81,0.31,-5.50,2.53,2.49"
"54.06,0.56,-9.61,-0.41,-12.60,2.54,2.51"
"54.57,-2.15,-13.01,-1.83,-9.27,2.53,2.51"
"55.08,2.12,-6.34,-0.29,-10.70,2.56,2.52"
"55.59,0.38,-7.46,-1.56,-7.33,2.53,2.52"
"56.10,2.30,-6.46,0.45,-11.19,2.53,2.50"
"56.61,2.86,-9.99,1.07,-11.06,2.54,2.51"
"57.12,0.99,-9.15,0.20,-6.35,2.55,2.51"
"57.63,0.72,-8.19,0.10,-6.45,2.54,2.52"
"58.14,1.15,-10.49,-0.43,-10.41,2.53,2.50"
"58.65,-2.46,-0.62,-0.62,-10.69,2.54,2.52"
"59.15,-0.27,-7.28,-1.56,-6.84,2.55,2.52"
"59.66,1.92,-8.73,0.27,-9.14,2.53,2.52"
"60.17,0.41,-7.49,-0.10,-10.63,2.53,2.49"
"60.68,0.06,-11.35,-0.21,-6.91,2.54,2.51"
"61.19,1.59,-10.10,-0.25,-9.46,2.55,2.51"
"61.70,-0.02,-0.00,-0.00,-13.08,2.54,2.51"
"62.21,-1.10,-11.01,-1.77,-9.17,2.54,2.51"
"62.72,-0.67,-10.10,-0.42,-10.93,2.54,2.51"
"63.23,1.43,-9.11,0.59,-12.37,2.54,2.50"
"63.74,-0.16,-9.57,0.40,-9.97,2.53,2.51"
"64.24,-1.06,-8.26,-3.23,-8.31,2.53,2.52"
"64.75,-0.70,-10.41,0.64,-7.32,2.55,2.51"
"65.26,0.21,-12.08,-0.55,-11.81,2.53,2.51"
"65.77,1.54,-6.27,0.02,-7.58,2.55,2.51"
"66.28,2.42,-11.30,0.88,-10.17,2.53,2.51"
"66.79,-0.69,-8.02,0.53,-6.87,2.55,2.51"
"67.30,1.29,-8.88,1.21,-9.52,2.54,2.49"
"67.81,3.91,-6.48,0.42,-11.18,2.54,2.52"
"68.32,0.32,-11.96,0.33,-11.31,2.54,2.51"
"68.83,-0.46,-10.81,0.22,-7.75,2.54,2.52"
"69.33,1.33,-7.57,-1.15,-12.95,2.53,2.53"
"69.84,1.08,-8.50,-0.94,-9.80,2.53,2.51"
"70.35,-1.23,-0.62,-0.62,-12.02,2.53,2.51"
"70.86,2.50,-6.56,3.21,-8.74,2.55,2.50"
"71.37,-1.45,-7.06,-0.35,-9.83,2.54,2.51"
"71.88,0.19,-9.46,0.19,-10.45,2.54,2.51"
"72.39,3.45,-6.60,0.53,-11.40,2.53,2.51"
"72.90,-0.32,-10.85,-0.90,-5.97,2.54,2.51"
"73.41,0.87,-11.73,-0.41,-9.67,2.54,2.51"
"73.91,2.29,-0.62,-0.62,-9.96,2.53,2.51"
"74.43,0.14,-6.87,0.30,-8.95,2.54,2.50"
"74.93,-0.23,-9.07,-2.27,-8.37,2.54,2.51"
"75.44,0.85,-9.35,0.42,-4.64,2.54,2.50"
"75.95,0.99,-11.16,-0.55,-11.43,2.54,2.52"
"76.46,1.14,-10.54,0.91,-17.09,2.53,2.51"
"76.97,2.04,-12.07,0.50,-11.40,2.53,2.51"
"77.48,-0.81,-10.25,0.07,-2.64,2.53,2.50"
"77.99,0.81,-10.77,0.51,-9.49,2.55,2.51"
"78.50,0.82,-11.72,-0.62,-10.52,2.55,2.52"
"79.00,-2.33,-9.70,-0.93,-4.42,2.54,2.51"
"79.51,1.48,-9.02,-0.22,-11.00,2.54,2.51"
"80.02,-0.50,-10.89,0.78,-11.88,2.53,2.51"
"80.53,0.62,-10.85,0.49,-7.59,2.53,2.51"
"81.04,1.94,-10.35,-0.69,-10.97,2.54,2.51"
"81.55,-0.05,-12.55,-1.93,-11.93,2.53,2.49"
"82.06,-0.18,-10.98,-0.32,-9.68,2.54,2.50"
"82.57,0.82,-9.88,-0.63,-2.23,2.54,2.52"
"83.08,1.59,-10.05,0.38,-9.09,2.53,2.52"
"83.59,0.14,-10.49,0.22,-8.43,2.53,2.51"
"84.10,-1.64,-10.78,-0.60,-13.21,2.54,2.49"
"84.61,0.39,-6.27,-2.30,-5.72,2.53,2.50"
"85.11,0.53,-10.33,-0.34,-11.23,2.54,2.51"
"85.62,0.05,-11.70,-0.41,-10.99,2.54,2.51"
"86.13,0.91,-9.48,0.94,-7.15,2.53,2.52"
"86.64,2.05,-12.44,-0.86,-9.24,2.53,2.50"
"87.15,1.67,-10.01,-1.59,-6.37,2.53,2.51"
"87.66,1.45,-7.98,-0.02,-7.57,2.54,2.51"
"88.17,0.61,-7.93,1.84,-3.69,2.53,2.50"
"88.68,-1.03,-10.42,-1.78,-11.54,2.54,2.52"
"89.19,1.06,-10.15,-2.43,-13.35,2.54,2.50"
"89.70,0.56,-14.66,-2.07,-13.92,2.54,2.51"
"90.20,-2.32,-5.99,-3.82,-8.09,2.52,2.51"
"90.71,-0.61,-8.88,-1.11,-1.38,2.53,2.50"
"91.22,-1.92,-7.62,-2.50,-8.88,2.54,2.51"
"91.73,-1.88,-7.66,-0.59,-9.68,2.54,2.51"
"92.24,1.27,-11.27,0.17,-10.28,2.55,2.53"
"92.75,-0.61,-7.60,0.70,-8.61,2.53,2.51"
"93.26,1.99,-15.11,2.90,-12.79,2.54,2.51"
"93.77,3.99,-11.59,2.41,-12.56,2.54,2.52"
"94.28,2.39,-14.02,0.41,-14.23,2.53,2.52"
"94.79,-1.04,-5.52,1.41,-5.44,2.55,2.51"
"95.29,-1.71,-7.64,-2.25,-6.29,2.52,2.50"
"95.80,-2.22,-13.18,-1.84,-9.09,2.54,2.52"
"96.31,1.46,-3.69,0.25,-10.89,2.54,2.50"
"96.82,0.50,-0.54,-1.14,-3.28,2.54,2.51"
"97.33,-1.40,-12.80,-0.34,-7.84,2.54,2.51"
"97.84,-1.63,-9.41,0.49,-8.93,2.55,2.50"
"98.35,-0.99,-8.77,1.64,-6.64,2.54,2.50"
"98.86,0.54,-7.28,0.10,-7.41,2.54,2.51"
"99.37,2.62,-5.41,-0.56,-12.35,2.52,2.51"
"99.87,0.10,-10.19,-1.57,-12.33,2.53,2.50"
"100.38,-0.00,-10.41,0.96,-10.27,2.54,2.52"
"100.89,-2.12,-4.98,0.93,-2.37,2.55,2.50"
"101.40,3.14,-9.10,2.37,-11.47,2.53,2.51"
"101.91,0.37,-10.22,-2.12,-10.40,2.53,2.51"
"102.42,-1.87,-18.45,-0.05,-17.35,2.54,2.52"
"102.93,3.20,-5.37,-0.75,-11.80,2.54,2.52"
"103.44,1.79,-6.15,2.05,-5.30,2.54,2.51"
"103.95,0.34,-8.81,-2.26,-8.32,2.55,2.51"
"104.46,2.89,-6.34,2.90,-9.45,2.53,2.52"
"104.97,-0.08,-0.77,0.00,-10.35,2.54,2.51"
"105.48,2.87,-6.37,1.73,-11.29,2.54,2.52"
"105.98,-0.51,-8.53,-0.22,-7.60,2.53,2.51"
"106.49,1.92,-14.88,1.12,-11.04,2.54,2.51"
"107.00,-0.65,-3.84,-1.09,-5.63,2.53,2.51"
"107.51,-0.04,-6.67,-1.70,-7.31,2.53,2.51"
"108.02,-1.10,-4.68,-1.83,-6.30,2.53,2.51"
"108.53,0.29,-7.86,2.12,-7.01,2.56,2.52"
"109.04,3.11,-8.58,0.00,-2.71,2.54,2.50"
"109.55,0.01,-10.26,1.07,-11.99,2.54,2.52"
"110.06,0.14,-8.44,0.00,-10.03,2.54,2.51"
"110.57,2.77,-6.68,0.35,-8.94,2.52,2.51"
"111.07,0.59,-9.81,-0.47,-6.67,2.54,2.52"
"111.58,2.96,-13.53,3.42,-10.21,2.54,2.51"
"112.09,0.34,1.27,-0.11,-6.02,2.52,2.51"
"112.60,0.00,-11.09,-1.18,-7.98,2.54,2.50"
"113.11,1.82,-9.69,1.98,-7.36,2.53,2.51"
"113.62,1.09,-9.74,1.05,-10.18,2.53,2.51"
"114.13,1.20,-6.97,-1.99,-11.65,2.54,2.51"
"114.64,0.99,-10.65,-0.18,-11.03,2.53,2.51"
"115.15,-0.87,-10.47,-0.76,-11.12,2.54,2.51"
"115.66,2.23,-8.24,-0.06,-11.75,2.54,2.52"
"116.17,-0.93,-11.78,-1.76,-5.09,2.54,2.50"
"116.68,1.67,-8.30,1.48,-11.15,2.54,2.51"
"117.18,0.69,-11.56,-0.26,-11.19,2.52,2.51"
"117.69,0.87,-9.49,-0.71,-7.41,2.54,2.52"
"118.20,-0.44,-11.83,0.08,-12.94,2.53,2.51"
"118.71,-0.23,-13.60,-2.15,-12.10,2.54,2.52"
"119.22,0.21,-10.88,1.57,-13.85,2.53,2.52"
"119.73,4.61,-8.39,4.02,-9.65,2.53,2.51"
"120.24,-0.94,-10.68,0.91,-12.30,2.53,2.51"
"120.75,1.02,-11.06,-0.30,-12.40,2.53,2.50"
"121.26,0.28,-7.34,0.69,-9.04,2.54,2.50"
"121.76,2.58,-7.48,1.60,-14.01,2.54,2.51"
"122.27,-0.78,-6.95,-0.22,-6.20,2.54,2.51"
"122.78,-1.30,-6.55,-0.55,-8.62,2.53,2.51"
"123.29,0.36,-10.29,2.09,-11.21,2.53,2.50"
"123.80,0.31,-10.08,-1.89,-6.10,2.54,2.52"
"124.31,-0.02,-5.97,0.77,-11.73,2.52,2.52"
"124.82,2.59,-5.92,0.14,-4.22,2.53,2.51"
"125.33,0.91,-15.22,-0.19,-12.90,2.53,2.50"
"125.84,-1.00,-6.07,1.24,-7.81,2.53,2.52"
"126.35,3.28,-8.70,1.43,-11.59,2.53,2.51"
"126.86,-0.91,-11.52,-1.23,-11.12,2.54,2.50"
"127.37,0.60,-13.00,-0.20,-9.67,2.53,2.51"
"127.87,-0.30,-11.24,-1.03,-8.89,2.54,2.52"
"128.38,-1.38,-11.51,-1.34,-7.19,2.54,2.51"
"128.89,2.95,-9.60,1.94,-8.39,2.53,2.51"
"129.40,2.73,-9.79,0.93,-15.70,2.52,2.50"
"129.91,-1.92,-7.35,0.40,-6.24,2.55,2.51"
"130.42,1.47,-9.77,-1.58,-13.34,2.52,2.49"
"130.93,0.02,-6.66,-0.29,-9.69,2.52,2.50"
"131.44,2.32,-6.23,0.30,-7.47,2.54,2.51"
"131.95,0.75,-5.78,-0.70,-7.74,2.53,2.50"
"132.46,0.32,-7.57,-0.67,-9.67,2.54,2.52"
"132.97,0.01,-14.79,-1.65,-14.54,2.53,2.50"
"133.47,0.83,-15.72,1.18,-13.93,2.54,2.51"
"133.98,1.50,-14.75,-0.27,-14.21,2.53,2.52"
"134.49,-1.14,-10.53,-0.74,-6.24,2.54,2.51"
"135.00,1.02,-7.50,2.91,-8.88,2.54,2.51"
"135.51,0.20,-10.29,2.38,-12.87,2.53,2.51"
"136.02,0.23,-14.01,0.46,-12.66,2.55,2.49"
"136.53,2.25,-7.35,0.08,-10.12,2.54,2.50"
"137.04,0.90,-8.73,-0.38,-10.30,2.54,2.51"
"137.55,0.37,-10.15,-2.55,-11.69,2.53,2.51"
"138.06,0.42,-8.71,-1.91,-9.10,2.52,2.48"
"138.57,2.24,-10.02,1.07,-10.47,2.52,2.51"
"139.07,-0.65,-3.88,-2.75,-0.87,2.53,2.52"
"139.58,1.15,-14.58,-1.77,-15.21,2.52,2.52"
"140.09,-0.05,-8.03,-0.35,-10.03,2.53,2.52"
"140.60,1.94,-13.30,-0.34,-9.07,2.52,2.51"
"141.11,-1.00,-12.58,1.32,-9.54,2.54,2.51"
"141.62,-3.83,-12.08,0.35,-12.03,2.53,2.51"
"142.13,0.97,-6.57,-0.92,-6.89,2.53,2.52"
"142.64,-1.97,-11.81,-1.03,-11.43,2.54,2.51"
"143.15,0.84,-6.30,-0.20,-11.33,2.53,2.51"
"143.66,2.86,-9.67,1.55,-7.26,2.53,2.51"
"144.16,2.41,-17.71,1.77,-13.93,2.54,2.51"
"144.67,1.86,-13.23,-0.49,-10.97,2.54,2.52"
"145.18,2.37,-15.94,-1.14,-11.81,2.54,2.51"
"145.69,0.11,-10.28,-1.02,-8.84,2.53,2.50"
"146.20,1.69,-6.18,1.31,-12.88,2.54,2.51"
"146.71,-1.18,-8.14,-0.21,-7.61,2.54,2.52"
"147.22,0.78,-7.07,-1.62,-8.03,2.52,2.51"
"147.73,-0.09,-4.92,1.46,-6.77,2.53,2.52"
"148.24,0.51,-9.34,-0.30,-16.20,2.52,2.51"
"148.75,-0.54,-9.08,-3.03,-6.14,2.53,2.51"
"149.26,-1.22,-9.04,-1.14,-12.05,2.53,2.52"
"149.77,2.83,-9.42,1.13,-11.96,2.53,2.50"
"150.27,1.64,-10.82,-2.11,-13.04,2.53,2.50"
"150.78,2.62,-12.71,0.37,-9.50,2.52,2.51"
"151.29,-0.37,-7.56,0.10,-8.83,2.53,2.50"
"151.80,-0.99,-13.61,-0.85,-4.54,2.55,2.51"
"152.31,-1.41,-12.69,-0.94,-12.87,2.53,2.52"
"152.82,0.19,-8.92,0.54,-9.94,2.52,2.50"
"153.33,4.29,-7.07,3.37,-7.59,2.54,2.50"
"153.84,3.09,-9.68,2.27,-7.48,2.54,2.52"
"154.35,0.38,-12.24,0.08,-9.35,2.53,2.51"
"154.86,0.06,-9.11,1.52,-10.70,2.55,2.50"
"155.37,2.05,-6.62,-0.37,-11.13,2.53,2.52"
"155.87,-0.18,-9.53,-1.02,-11.20,2.53,2.50"
"156.38,-0.16,-16.69,-0.38,-16.84,2.52,2.50"
"156.89,1.78,-8.60,-1.24,-5.45,2.53,2.51"
"157.40,0.39,-11.70,-1.57,-9.40,2.54,2.51"
"157.91,-1.89,-9.92,-0.13,-8.91,2.55,2.51"
"158.42,-0.08,-7.79,-1.02,-7.06,2.53,2.52"
"158.93,1.21,-9.93,1.58,-18.09,2.53,2.51"
"159.44,0.31,-9.73,-0.54,-13.24,2.53,2.50"
