"28.89,4.42,-6.56,2.14,1.41,-4.47,0.61,2.53,2.50"
"29.90,0.53,-12.58,-0.66,1.23,-7.26,1.65,2.52,2.49"
"30.91,1.23,-8.61,0.17,-1.32,-13.09,-1.21,2.53,2.50"
"31.92,0.51,-9.00,0.45,1.19,-8.79,-0.14,2.53,2.49"
"32.93,2.45,-7.02,1.76,1.55,-10.07,1.33,2.53,2.50"
"33.94,-2.08,-13.78,-1.42,1.57,-7.51,0.92,2.52,2.50"
"34.95,2.41,-10.20,0.49,2.89,-8.56,0.48,2.52,2.50"
"35.96,1.24,-10.15,-0.33,0.53,-9.11,0.12,2.52,2.50"
"36.97,0.87,-8.45,0.45,0.15,-8.18,-0.10,2.53,2.51"
"37.98,1.38,-6.79,0.29,1.26,-6.43,0.43,2.54,2.51"
"38.99,3.93,-8.61,3.32,2.47,-10.27,2.94,2.53,2.49"
"40.00,0.96,-11.79,-0.60,0.63,-11.39,0.24,2.53,2.51"
"41.01,-0.59,-10.55,-0.64,-0.30,-10.05,0.39,2.52,2.50"
"42.02,1.21,-11.09,0.70,-0.39,-14.28,0.05,2.53,2.49"
"43.03,-1.75,-8.82,-0.66,0.43,-7.57,0.51,2.53,2.51"
"44.04,-0.07,-8.06,-0.83,-0.67,-10.86,-0.71,2.53,2.51"
"45.04,0.81,-7.68,1.89,2.04,-8.68,1.21,2.53,2.51"
"46.06,0.31,-9.96,-0.15,0.35,-10.54,-0.59,2.53,2.50"
"47.06,0.06,-10.57,-0.04,1.45,-7.24,0.58,2.54,2.50"
"48.07,3.23,-9.93,-0.11,1.66,-14.08,-0.22,2.53,2.50"
"49.08,0.38,-9.38,-0.15,-0.48,-8.06,-0.24,2.53,2.50"
"50.09,0.30,-9.83,-0.06,0.46,-10.32,0.31,2.53,2.50"
"51.10,1.90,-14.68,0.26,-0.23,-11.06,0.68,2.53,2.50"
"52.11,-0.56,-9.43,0.03,2.16,-4.45,0.36,2.53,2.50"
"53.12,2.50,-6.38,0.72,0.34,-7.43,1.36,2.53,2.49"
"54.13,-0.09,-10.32,-0.57,-1.70,-15.34,-1.62,2.52,2.50"
"55.14,-0.70,-15.14,-1.82,-0.30,-9.92,-3.00,2.53,2.50"
"56.15,0.35,-9.01,0.88,2.48,-6.70,-0.11,2.53,2.51"
"57.16,1.66,-10.87,-1.00,0.91,-12.54,-2.78,2.51,2.50"
"58.17,-1.07,-9.56,0.76,1.97,-6.38,2.47,2.55,2.52"
"59.18,1.17,-13.46,-2.01,0.37,-14.90,-2.12,2.53,2.50"
"60.19,-1.65,-10.34,-0.79,2.60,-7.25,0.29,2.54,2.50"
"61.20,0.04,-10.75,-1.45,-0.97,-11.59,0.56,2.53,2.50"
"62.21,0.10,-10.25,-0.19,2.55,-8.53,0.70,2.53,2.51"
"63.22,1.37,-6.85,2.97,-0.26,-7.55,1.45,2.53,2.50"
"64.23,0.48,-11.27,-1.53,0.58,-10.30,-2.16,2.54,2.51"
"65.24,1.15,-9.03,0.04,1.01,-11.57,-0.57,2.52,2.50"
"66.25,1.18,-8.07,0.43,-1.94,-15.21,1.17,2.53,2.49"
"67.26,-1.39,-13.30,-1.02,1.40,-11.27,0.18,2.53,2.50"
"68.27,-1.12,-13.90,2.11,1.38,-9.52,3.04,2.54,2.50"
"69.28,0.84,-14.93,-1.65,2.14,-7.19,-1.11,2.53,2.51"
"70.29,-1.17,-11.53,-2.09,-2.55,-6.38,-2.41,2.54,2.49"
"71.30,0.22,-11.16,0.28,2.19,-8.41,0.36,2.52,2.50"
"72.31,0.74,-11.08,0.51,2.03,-9.22,0.44,2.53,2.50"
"73.32,1.24,-9.63,0.47,1.64,-7.94,1.70,2.53,2.50"
"74.33,0.34,-7.30,-0.24,-2.13,-13.79,-0.16,2.53,2.50"
"75.34,1.53,-10.83,0.43,-0.24,-6.32,0.67,2.51,2.50"
"76.35,-0.15,-13.21,-1.72,0.42,-12.50,-0.87,2.52,2.49"
"77.36,-0.27,-13.36,-0.03,1.88,-16.19,-1.35,2.53,2.49"
"78.37,-0.71,-3.25,-0.77,1.15,-5.52,-1.64,2.53,2.50"
"79.38,3.82,-9.55,2.63,1.15,-11.91,-0.34,2.54,2.51"
"80.39,-0.27,-10.15,-0.11,1.57,-5.85,1.00,2.53,2.51"
"81.39,1.63,-9.48,1.22,0.59,-11.09,-0.45,2.54,2.51"
"82.40,-2.27,-14.38,-0.15,0.85,-7.92,0.11,2.55,2.51"
"83.41,1.66,-10.40,-0.91,-0.51,-13.85,-2.18,2.52,2.52"
"84.42,0.84,-6.46,-0.78,6.08,-5.28,0.55,2.51,2.50"
"85.43,4.53,-8.66,1.55,0.11,-12.62,0.98,2.53,2.51"
"86.44,1.72,-10.71,-0.78,0.82,-14.51,-0.57,2.53,2.50"
"87.45,1.81,-11.08,0.63,2.42,-10.56,0.59,2.52,2.51"
"88.46,0.28,-14.63,0.40,0.43,-15.18,-0.07,2.54,2.52"
"89.47,-1.02,-7.13,1.40,-1.02,-9.22,1.36,2.53,2.50"
"90.48,0.84,-12.49,-0.31,0.95,-13.66,-0.37,2.53,2.50"
"91.49,0.11,-10.59,-0.27,1.16,-9.96,-0.41,2.53,2.52"
"92.50,0.62,-10.25,-1.44,0.47,-9.17,-0.89,2.52,2.50"
"93.51,0.75,-9.85,-1.79,0.28,-10.77,-1.22,2.53,2.50"
"94.52,0.95,-9.61,-0.29,0.37,-10.97,0.00,2.52,2.52"
"95.53,0.95,-12.28,-1.59,-1.28,-12.52,-1.34,2.52,2.50"
"96.54,-0.57,-8.11,-0.40,0.07,-9.62,0.05,2.53,2.50"
"97.55,1.46,-9.96,0.44,-0.33,-13.61,-0.00,2.53,2.51"
"98.56,0.84,-10.42,2.19,1.69,-11.57,2.01,2.52,2.51"
"99.57,0.80,-12.53,0.81,1.41,-5.78,-0.24,2.52,2.51"
"100.58,0.64,-7.61,0.67,1.92,-7.29,0.58,2.53,2.51"
"101.59,1.33,-3.50,-1.78,-0.80,-7.63,-0.82,2.53,2.49"
"102.60,-0.81,-11.07,0.11,-0.54,-8.98,1.70,2.52,2.51"
"103.61,0.75,-12.94,-0.38,1.12,-13.22,-0.39,2.51,2.50"
"104.62,0.01,-11.47,0.47,2.53,-15.52,1.72,2.53,2.48"
"105.63,-0.58,-9.74,-1.58,-0.83,-15.55,-1.82,2.53,2.50"
"106.64,1.08,-11.25,0.94,3.05,-8.14,1.17,2.52,2.50"
"107.65,0.10,-6.50,0.42,0.73,-6.76,2.60,2.52,2.50"
"108.66,2.82,-10.54,0.82,0.74,-11.09,-1.24,2.51,2.50"
"109.67,-0.92,-11.09,-3.36,-2.66,-10.64,-2.52,2.53,2.51"
"110.68,-1.38,-6.11,-2.82,-0.31,-9.31,-1.56,2.52,2.50"
"111.69,0.75,-5.43,-0.07,-0.38,-6.35,-0.42,2.53,2.51"
"112.70,1.52,-9.40,1.18,2.49,-12.89,1.07,2.53,2.52"
"113.71,-1.75,-7.97,-1.94,-1.89,-7.45,-0.60,2.53,2.51"
"114.72,1.29,-15.44,2.33,3.78,-10.00,3.29,2.54,2.50"
"115.73,2.42,-8.26,0.48,1.41,-16.71,0.79,2.53,2.51"
"116.74,0.24,-10.34,0.26,2.77,-8.30,0.68,2.53,2.50"
"117.75,-0.28,-9.58,-0.21,-0.07,-10.19,0.46,2.53,2.51"
"118.76,1.88,-9.95,0.10,1.82,-10.52,-0.03,2.54,2.51"
"119.77,0.62,-11.18,-1.69,1.30,-11.50,-2.63,2.52,2.51"
"120.77,1.66,-4.95,0.11,0.21,-8.61,-0.82,2.53,2.50"
"121.79,1.62,-4.39,3.08,3.15,-6.48,3.46,2.53,2.50"
"122.79,0.96,-10.03,0.37,0.25,-9.62,-0.06,2.52,2.50"
"123.80,0.95,-5.52,2.04,-0.50,-7.86,0.87,2.53,2.49"
"124.81,0.44,-11.12,-0.03,-0.94,-12.11,-0.29,2.54,2.51"
"125.82,-2.53,-8.76,0.16,0.16,-9.81,-0.65,2.53,2.51"
"126.83,0.27,-14.18,-1.99,0.05,-8.24,-1.12,2.52,2.50"
"127.84,0.25,-7.81,1.67,0.19,-9.05,1.38,2.53,2.50"
"128.85,2.16,-11.83,0.94,1.24,-11.15,1.93,2.54,2.51"
"129.86,0.43,-7.22,-0.31,-0.73,-10.06,-0.23,2.53,2.49"
"130.87,-0.32,-7.05,0.89,3.11,-11.10,0.97,2.53,2.51"
"131.88,0.62,-7.16,1.06,-1.08,-5.93,0.91,2.52,2.50"
"132.89,-1.05,-9.92,-0.69,-0.93,-11.27,-1.33,2.52,2.51"
"133.90,-0.77,-12.61,-0.67,-0.11,-14.04,-0.81,2.54,2.51"
"134.91,1.29,-7.92,-2.50,-2.12,-12.05,-2.83,2.53,2.48"
"135.92,1.23,-10.92,-1.94,-3.48,-9.17,-3.52,2.52,2.50"
"136.93,2.72,-11.92,1.21,0.35,-12.33,-1.31,2.52,2.51"
"137.94,-2.04,-13.26,-2.46,2.25,-14.62,-1.20,2.52,2.51"
"138.95,2.00,-8.32,4.05,0.10,-6.77,2.19,2.54,2.52"
"139.96,-1.25,-0.87,1.22,0.89,1.65,0.13,2.52,2.49"
"140.97,3.61,-9.51,2.40,0.88,-9.53,1.01,2.54,2.49"
"141.98,1.01,-12.00,-0.63,0.95,-10.48,-0.61,2.53,2.51"
"142.99,1.65,-8.71,2.84,-1.40,-10.72,0.26,2.52,2.48"
"144.00,-0.79,-7.88,-1.87,-2.18,-8.52,-0.47,2.53,2.48"
"145.01,1.77,-13.07,0.07,3.36,-10.14,1.06,2.53,2.51"
"146.02,1.40,-11.88,0.41,0.92,-10.90,2.06,2.53,2.50"
"147.03,0.71,-10.34,-0.33,-0.25,-9.24,1.19,2.54,2.51"
"148.04,1.32,-8.13,2.71,1.56,-7.12,1.62,2.52,2.49"
"149.05,2.09,-10.53,0.80,1.14,-4.54,-0.11,2.53,2.49"
"150.06,-0.31,-6.21,-0.32,0.76,-5.99,-0.23,2.53,2.51"
"151.07,0.01,-8.83,-2.49,-1.41,-10.86,-1.55,2.53,2.50"
"152.08,0.48,-11.11,-1.06,1.29,-13.52,-0.85,2.52,2.49"
"153.09,1.94,-3.71,0.09,1.46,-8.50,0.19,2.52,2.49"
"154.10,0.46,-9.38,-2.32,-2.02,-7.61,-1.04,2.54,2.50"
"155.11,0.45,-8.63,-1.73,-2.28,-6.08,-2.05,2.54,2.50"
"156.12,0.49,-6.75,-0.61,2.23,-10.60,-0.37,2.54,2.51"
"157.13,0.54,-8.38,0.29,-1.78,-12.11,1.17,2.52,2.49"
"158.14,-0.74,-11.98,-1.07,1.42,-10.58,-1.73,2.53,2.50"
"159.15,-1.03,-13.00,-1.84,1.05,-11.74,-0.76,2.52,2.49"
"160.16,-0.52,-8.94,-1.49,-0.08,-11.89,-1.95,2.52,2.49"
"161.17,0.34,-6.78,-1.39,-2.18,-9.05,-2.85,2.52,2.51"
"162.18,0.75,-12.33,-1.39,0.61,-13.39,-0.83,2.52,2.49"
"163.19,-0.92,-9.41,-0.08,2.25,-6.23,0.62,2.54,2.51"
"164.20,1.40,-8.45,2.53,2.20,-6.05,0.58,2.53,2.50"
"165.20,3.69,-12.33,1.76,1.37,-8.99,1.20,2.53,2.50"
"166.21,0.89,-11.21,1.45,2.21,-7.21,0.60,2.53,2.50"
"167.22,-0.30,-8.70,0.14,-1.20,-10.33,-0.97,2.52,2.49"
"168.23,2.03,-11.84,2.89,1.51,-8.33,3.50,2.54,2.48"
"169.24,0.44,-8.68,-1.09,0.35,-10.01,-0.40,2.54,2.48"
"170.25,2.08,-11.82,-1.51,1.19,-12.48,-1.25,2.52,2.50"
"171.26,2.77,-12.30,1.95,0.38,-12.35,1.28,2.53,2.48"
"172.27,0.57,-9.83,-1.11,0.67,-9.10,-0.57,2.51,2.49"
"173.28,0.10,-8.88,1.14,1.83,-15.53,1.97,2.53,2.46"
"174.29,1.55,-16.86,0.40,1.38,-17.94,0.22,2.52,2.49"
"175.30,0.98,-1.53,-1.33,1.45,-8.09,-0.34,2.52,2.49"
"176.31,3.66,-12.53,-0.47,-1.69,-13.85,-2.28,2.52,2.49"
"177.32,0.24,-10.26,-1.92,0.59,-10.22,-2.12,2.53,2.48"
"178.33,-0.02,-9.13,0.99,-0.06,-13.54,-0.78,2.54,2.47"
"179.34,2.85,-5.27,2.06,3.31,-7.98,0.82,2.54,2.50"
"180.35,2.81,-13.05,-1.66,1.93,-14.45,-1.13,2.53,2.49"
"181.36,-0.07,-7.57,-0.58,-0.70,-13.03,-0.26,2.53,2.48"
"182.37,0.60,-6.07,1.04,0.62,-9.81,0.65,2.52,2.49"
"183.38,-0.02,-9.36,-1.01,2.44,-10.06,-1.03,2.53,2.46"
"184.39,-0.77,-9.52,0.62,-0.51,-12.52,0.92,2.53,2.48"
"185.40,1.45,-11.11,-1.31,0.76,-9.38,-0.17,2.53,2.47"
"186.41,0.87,-9.78,0.97,-0.07,-7.42,0.33,2.53,2.49"
"187.42,1.21,-6.46,0.12,-0.56,-7.65,0.06,2.53,2.51"
"188.43,0.40,-10.72,-0.94,2.20,-8.69,0.14,2.53,2.49"
"189.44,-0.15,-6.41,-1.70,0.42,-2.22,0.10,2.53,2.48"
"190.45,0.00,-11.10,-1.67,0.49,-10.06,0.34,2.53,2.48"
"191.46,-0.36,-12.10,0.41,-0.20,-10.66,0.85,2.52,2.48"
"192.47,0.31,-8.69,-0.85,1.73,-4.76,-0.19,2.52,2.48"
"193.48,1.26,-13.20,1.17,2.07,-14.85,0.96,2.54,2.49"
"194.49,3.46,-12.45,4.47,4.20,-12.58,4.96,2.53,2.47"
"195.50,-3.22,-7.26,-4.19,-0.12,-11.80,-3.11,2.53,2.48"
"196.51,3.69,-13.31,1.12,0.39,-12.10,0.37,2.52,2.49"
"197.52,0.54,-5.33,0.16,1.11,-9.80,-0.54,2.53,2.48"
"198.53,0.17,-10.42,-2.11,-0.66,-11.49,-2.12,2.53,2.48"
"199.54,-1.87,-10.55,0.71,-0.61,-6.94,0.11,2.53,2.49"
"200.55,0.67,-12.10,-2.06,0.82,-6.48,-1.64,2.52,2.50"
"201.56,0.25,-8.96,1.10,1.50,-8.81,0.34,2.53,2.47"
"202.57,0.20,-4.36,0.18,3.74,-6.68,0.90,2.53,2.48"
"203.58,0.33,-11.78,0.81,2.33,-8.89,1.90,2.53,2.48"
"204.59,1.68,-11.25,2.27,2.46,-1.03,2.15,2.53,2.48"
"205.60,0.95,-12.24,-0.31,0.32,-13.81,1.52,2.53,2.48"
"206.61,-0.55,-10.61,0.62,-1.88,-8.57,-1.15,2.52,2.48"
"207.61,0.90,-5.02,-0.35,0.01,-8.63,-0.24,2.52,2.48"
"208.62,0.64,-9.16,0.96,1.51,-10.97,0.09,2.53,2.48"
"209.63,1.22,-8.21,1.63,-0.02,-3.80,0.52,2.52,2.49"
"210.64,2.25,-13.00,1.24,2.93,-8.13,0.47,2.53,2.48"
"211.65,1.03,-10.89,-1.24,0.66,-11.60,-0.53,2.53,2.49"
"212.66,0.96,-7.08,-1.34,-2.21,-14.61,-2.43,2.54,2.49"
"213.67,2.29,-11.29,2.33,-0.06,-19.40,-1.22,2.54,2.47"
"214.68,-1.70,-13.18,-3.76,-2.02,-9.46,-2.04,2.53,2.49"
"215.69,0.05,-10.43,0.07,0.43,-10.09,0.26,2.52,2.48"
"216.70,0.57,-9.73,0.02,1.27,-7.76,-0.19,2.52,2.47"
"217.71,-2.49,-4.72,2.12,1.04,-3.85,3.10,2.52,2.48"
"218.72,-1.47,-9.41,1.25,-1.67,-6.83,1.27,2.53,2.47"
"219.73,-0.70,-8.34,0.52,1.21,-8.12,0.11,2.52,2.49"
"220.74,1.06,-8.64,2.17,2.91,-11.44,1.30,2.53,2.48"
"221.75,2.09,-8.24,0.88,-0.41,-11.58,-0.40,2.53,2.47"
"222.76,0.46,-16.93,1.29,0.95,-14.23,1.40,2.53,2.50"
"223.77,0.20,-5.59,-0.25,0.85,-9.80,0.11,2.52,2.48"
"224.78,0.31,-9.66,-0.14,-0.85,-7.23,0.16,2.53,2.48"
"225.79,-1.16,-4.68,0.95,0.51,-5.02,1.22,2.53,2.48"
"226.80,1.70,-14.28,-1.60,1.20,-17.05,-2.03,2.52,2.48"
"227.81,1.01,-12.27,-0.80,0.33,-10.67,-2.06,2.52,2.48"
"228.82,-0.19,-4.00,1.42,2.25,-9.62,1.75,2.52,2.47"
"229.83,-0.51,-9.98,-1.88,0.34,-9.40,-2.09,2.52,2.49"
"230.84,2.91,-5.41,-0.66,1.74,-7.30,0.44,2.52,2.47"
"231.85,-0.16,-11.39,-1.34,1.48,-6.58,-0.19,2.51,2.46"
"232.86,3.49,-9.49,0.41,0.57,-16.00,-0.53,2.53,2.47"
"233.87,-0.72,-11.69,1.33,1.52,-11.14,1.35,2.52,2.48"
"234.88,2.14,-11.43,-0.78,1.73,-15.71,-0.07,2.53,2.48"
"235.89,-0.85,-7.31,-1.07,-2.27,-7.13,-0.83,2.52,2.48"
"236.90,3.19,-11.95,0.95,2.33,-10.15,1.45,2.52,2.47"
"237.91,1.55,-11.35,1.11,2.12,-9.50,1.15,2.53,2.48"
"238.92,-0.13,-10.51,-0.21,1.04,-9.49,0.03,2.53,2.48"
"239.93,1.18,-8.36,0.40,0.42,-13.40,-0.35,2.53,2.49"
"240.94,0.61,-10.40,-0.40,0.34,-12.32,-0.84,2.54,2.47"
"241.95,-0.24,-10.88,-1.26,1.82,-9.21,-0.63,2.54,2.45"
"242.96,-1.03,-13.75,-1.00,-0.18,-11.57,-1.40,2.53,2.49"
"243.97,-1.20,-9.34,-0.28,1.25,-7.31,1.25,2.53,2.47"
"244.98,4.59,-11.10,1.58,4.12,-11.58,0.26,2.53,2.51"
"245.99,0.54,-13.92,1.67,3.44,-8.47,2.17,2.53,2.47"
"247.00,2.86,-10.25,1.60,1.89,-11.87,0.87,2.54,2.48"
"248.01,1.25,-6.07,-1.23,-0.28,-13.09,-2.69,2.53,2.49"
"249.02,0.12,-10.37,-1.51,0.09,-16.52,-2.05,2.52,2.47"
"250.02,1.35,-9.74,-0.51,4.25,-14.74,0.87,2.51,2.48"
"251.03,2.76,-5.81,2.84,1.23,-12.11,1.42,2.53,2.48"
"252.05,1.67,-9.49,0.13,0.41,-8.30,-0.49,2.54,2.48"
"253.05,1.84,-20.25,0.68,-1.71,-11.45,0.46,2.52,2.49"
"254.06,2.28,-15.18,-0.78,2.75,-8.82,0.29,2.53,2.47"
"255.07,0.28,-10.19,-1.48,0.20,-6.87,-1.98,2.53,2.47"
"256.08,2.18,-10.88,3.25,1.52,-15.45,2.22,2.52,2.46"
"257.09,0.80,-8.64,-1.54,-0.93,-10.72,-2.87,2.53,2.48"
"258.10,-0.29,-10.05,-0.40,2.85,-12.11,1.19,2.53,2.47"
"259.11,2.46,-12.71,-0.14,1.44,-12.45,1.19,2.53,2.47"
"260.12,-0.52,-11.15,-0.45,1.10,-10.35,-0.13,2.51,2.47"
"261.13,1.01,-11.30,0.21,-1.47,-16.80,-0.07,2.52,2.47"
"262.14,0.13,-7.17,-0.06,0.76,-12.16,0.28,2.52,2.46"
"263.15,-0.45,-8.60,0.23,-2.52,-4.93,-0.83,2.53,2.48"
"264.16,2.04,-3.01,2.03,1.68,-8.55,0.66,2.54,2.48"
"265.17,0.11,-13.02,0.91,0.84,-9.22,2.40,2.53,2.47"
"266.18,-0.14,-5.32,0.64,-0.69,-4.57,0.95,2.53,2.48"
"267.19,-0.15,-5.21,0.68,1.56,-5.97,0.12,2.52,2.49"
"268.20,-0.87,-11.38,-2.84,-1.34,-10.07,-2.32,2.53,2.48"
"269.21,0.30,-6.83,0.06,-0.83,-9.34,-0.14,2.52,2.49"
"270.22,1.80,-12.60,1.19,0.34,-17.29,-2.02,2.53,2.48"
"271.23,0.25,-8.99,-0.25,0.25,-9.92,-0.05,2.53,2.49"
"272.24,0.29,-9.17,0.59,2.72,-8.57,1.00,2.54,2.48"
"273.25,0.90,-12.33,0.25,-0.97,-8.68,0.32,2.53,2.46"
"274.26,3.80,-8.56,-2.06,-0.43,-7.93,-3.94,2.53,2.48"
"275.27,-1.30,-9.07,-0.92,2.88,-11.75,-0.85,2.53,2.47"
"276.28,-1.04,-10.95,0.55,2.56,-9.83,1.13,2.54,2.47"
"277.29,2.67,-6.12,3.09,3.73,-10.10,2.04,2.53,2.49"
"278.30,0.72,-11.58,0.86,3.11,-8.39,1.24,2.52,2.47"
"279.31,2.74,-13.87,0.81,1.72,-10.70,-0.10,2.53,2.47"
"280.32,0.27,-2.42,1.75,1.55,-5.74,1.22,2.53,2.48"
"281.33,3.08,-12.05,0.68,0.96,-12.68,-0.44,2.51,2.49"
"282.34,0.07,-12.91,-1.47,1.05,-11.74,-1.12,2.53,2.48"
"283.35,0.59,-5.58,-0.97,4.13,-6.62,0.67,2.52,2.46"
"284.36,-2.14,-8.66,-3.05,-1.03,-8.19,-1.63,2.53,2.46"
"285.37,-0.37,-8.39,-1.19,0.92,-7.10,-2.06,2.54,2.48"
"286.38,1.79,-7.16,-1.80,3.15,-12.44,-1.63,2.55,2.48"
"287.39,0.00,-7.99,-0.64,-1.19,-9.10,-3.15,2.52,2.48"
"288.40,-2.31,-8.13,-2.55,-2.34,-4.51,-2.44,2.54,2.47"
"289.41,-0.28,-11.58,-1.27,-0.64,-6.22,-0.78,2.53,2.45"
"290.42,-0.94,-6.39,-0.58,-0.94,-5.79,-0.81,2.54,2.49"
"291.42,1.73,-1.54,-1.28,2.11,-2.29,-2.51,2.53,2.46"
"292.43,-2.50,-10.19,-0.36,0.87,-7.81,-0.20,2.54,2.48"
"293.45,2.26,-10.52,1.57,1.06,-12.52,0.57,2.53,2.46"
"294.45,0.64,-9.23,3.07,-0.21,-11.70,0.95,2.53,2.47"
"295.46,1.60,-9.18,2.47,3.88,-6.80,2.47,2.54,2.48"
"296.47,-1.14,-12.58,1.35,0.57,-5.96,0.75,2.54,2.48"
"297.48,-0.93,-10.37,-2.58,-2.23,-16.34,-3.15,2.54,2.49"
"298.49,1.38,-8.74,0.60,0.52,-9.07,-0.89,2.53,2.49"
"299.50,1.54,-6.96,-0.85,2.68,-10.42,-1.00,2.52,2.48"
"300.51,2.13,-10.39,0.18,0.44,-12.08,-0.03,2.52,2.46"
"301.52,1.10,-6.93,0.44,1.06,-7.53,0.14,2.53,2.49"
"302.53,-0.81,-13.49,-2.12,0.63,-10.48,-2.05,2.53,2.47"
"303.54,-0.30,-7.70,-2.94,2.80,-4.57,-0.02,2.54,2.48"
"304.55,0.34,-4.61,1.04,0.76,-9.35,0.57,2.53,2.47"
"305.56,-1.49,-6.53,0.67,-0.45,-10.37,0.11,2.53,2.47"
"306.57,-0.06,-12.16,-1.72,0.95,-6.22,-1.43,2.53,2.47"
"307.58,2.36,-14.58,0.26,0.92,-11.15,-0.36,2.55,2.46"
"308.59,-1.64,-9.70,-0.48,2.35,-2.98,1.38,2.54,2.48"
"309.60,-1.53,-2.39,-1.28,-0.70,-6.33,-0.50,2.52,2.48"
"310.61,2.27,-11.62,-0.82,2.07,-6.43,-1.58,2.53,2.47"
"311.62,0.95,-8.86,-0.86,-0.50,-8.35,-1.59,2.54,2.48"
"312.63,0.92,-5.83,-1.06,-1.91,-6.65,-1.81,2.52,2.47"
"313.64,0.03,-9.51,1.77,-1.42,-7.68,1.31,2.55,2.48"
"314.65,-0.26,-11.02,-1.92,0.68,-10.58,-1.18,2.54,2.48"
"315.66,0.66,-8.83,0.11,1.24,-12.30,0.32,2.53,2.46"
"316.67,0.07,-7.59,0.85,0.06,-9.78,-0.53,2.53,2.47"
"317.68,1.63,-3.04,0.58,1.07,-5.41,-0.37,2.52,2.49"
"318.69,1.85,-12.63,-0.20,-0.79,-13.45,-0.90,2.54,2.48"
"319.70,1.54,-12.58,2.21,2.09,-12.68,2.64,2.50,2.46"
"320.71,-1.19,-8.24,-0.70,-2.16,-9.47,-0.78,2.53,2.47"
"321.72,7.96,-11.07,3.34,3.87,-13.55,-0.36,2.53,2.50"
"322.73,-0.42,-15.74,-0.59,0.11,-14.51,-0.48,2.53,2.48"
"323.74,-0.50,-8.37,-0.62,0.17,-3.13,-1.06,2.54,2.47"
"324.75,-3.26,-14.21,-1.76,0.62,-6.39,-1.01,2.54,2.46"
"325.76,0.59,-7.52,-2.02,0.56,-5.18,-1.46,2.52,2.48"
"326.77,1.45,-11.49,-1.03,2.76,-7.91,-1.25,2.54,2.48"
"327.78,1.21,-15.62,-1.22,-0.07,-18.10,-1.34,2.54,2.48"
"328.79,2.64,-7.43,-1.00,2.12,-7.37,-1.27,2.52,2.48"
"329.80,0.07,-11.37,0.69,1.71,-10.75,1.33,2.53,2.47"
"330.81,1.80,-10.74,2.10,1.69,-9.17,1.73,2.53,2.48"
"331.82,1.11,-11.58,-2.76,-1.46,-8.14,-3.56,2.53,2.47"
"332.83,1.27,-12.02,1.39,2.41,-16.80,1.14,2.53,2.49"
"333.84,-1.28,-6.89,-1.79,-3.85,-8.19,-2.52,2.52,2.47"
"334.85,0.32,-11.21,0.19,0.57,-7.04,0.42,2.53,2.48"
"335.86,-0.11,-10.67,-0.01,-0.39,-9.17,-0.30,2.54,2.49"
"336.86,3.00,-10.67,0.57,0.44,-14.32,-0.60,2.53,2.47"
"337.87,0.26,-7.57,0.83,1.63,-6.83,2.78,2.53,2.47"
"338.88,1.12,-10.49,-1.05,-0.21,-12.14,-1.53,2.54,2.47"
