"16.50,0.95,-9.62,-0.04,-10.01,2.56,2.52"
"16.71,0.84,-9.43,-0.06,-9.93,2.57,2.53"
"16.92,0.85,-9.69,-0.11,-9.73,2.56,2.52"
"17.13,0.82,-9.83,-0.11,-9.42,2.56,2.52"
"17.34,0.79,-9.91,-0.13,-9.77,2.57,2.53"
"17.54,0.92,-9.75,-0.08,-9.95,2.56,2.53"
"17.75,0.86,-9.43,-0.03,-10.01,2.56,2.52"
"17.96,0.88,-9.72,-0.08,-9.67,2.57,2.54"
"18.17,0.72,-9.96,-0.06,-9.41,2.57,2.51"
"18.38,0.95,-9.79,0.06,-9.75,2.57,2.52"
"18.59,0.86,-9.46,-0.02,-9.94,2.57,2.53"
"18.80,0.86,-9.52,-0.06,-9.95,2.56,2.52"
"19.01,0.75,-9.91,-0.12,-9.44,2.57,2.52"
"19.22,0.85,-9.86,-0.01,-9.67,2.56,2.54"
"19.43,0.87,-9.65,0.05,-9.89,2.57,2.53"
"19.63,0.91,-9.54,-0.06,-9.98,2.57,2.52"
"19.84,0.81,-9.79,-0.17,-9.56,2.57,2.53"
"20.05,0.82,-9.87,-0.06,-9.56,2.57,2.52"
"20.26,0.97,-9.90,0.02,-9.81,2.58,2.54"
"20.47,1.12,-9.08,0.30,-11.03,2.56,2.53"
"20.68,0.87,-9.83,-0.20,-9.28,2.57,2.52"
"20.89,1.12,-10.31,0.10,-9.48,2.56,2.52"
"21.10,1.11,-9.96,0.12,-10.05,2.57,2.54"
"21.31,1.31,-6.07,2.34,-7.30,2.57,2.49"
"21.52,0.49,-10.58,-0.46,-7.71,2.56,2.52"
"21.72,0.66,-7.24,-1.19,-12.14,2.56,2.53"
"21.93,0.81,-4.97,-1.23,-8.56,2.58,2.54"
"22.14,0.68,-9.68,-0.25,-11.34,2.56,2.53"
"22.35,0.32,-6.63,0.10,-6.35,2.56,2.52"
"22.56,2.34,-13.27,-0.29,-11.35,2.55,2.53"
"22.77,1.95,-10.97,0.05,-8.97,2.56,2.52"
"22.98,0.49,-15.07,0.28,-9.47,2.57,2.53"
"23.19,2.08,-7.16,0.77,-10.18,2.58,2.54"
"23.40,-0.13,-9.46,0.14,-7.07,2.57,2.53"
"23.61,-1.20,-9.89,-0.46,-8.52,2.57,2.53"
"23.81,0.49,-12.31,-0.65,-11.58,2.57,2.53"
"24.02,2.38,-9.56,-1.44,-12.72,2.56,2.53"
"24.23,0.51,-12.62,-0.67,-11.89,2.56,2.53"
"24.44,-0.08,-7.75,-0.25,-10.56,2.56,2.52"
"24.65,0.86,-8.37,-0.34,-8.47,2.56,2.53"
"24.86,1.87,-4.38,0.34,-10.66,2.56,2.53"
"25.07,0.83,-7.98,-0.53,-9.65,2.56,2.53"
"25.28,-0.32,-12.24,-0.59,-8.73,2.57,2.52"
"25.49,2.94,-7.62,0.56,-11.05,2.56,2.54"
"25.70,2.17,-7.46,0.71,-9.18,2.56,2.52"
"25.90,0.96,-8.44,0.88,-9.56,2.58,2.52"
"26.11,0.75,-11.33,-0.13,-10.03,2.58,2.53"
"26.32,0.17,-9.68,-0.17,-10.25,2.57,2.53"
"26.53,0.89,-12.66,-0.06,-9.52,2.56,2.53"
"26.74,0.27,-8.25,-1.75,-10.66,2.57,2.54"
"26.95,-0.39,-19.06,1.75,-9.56,2.56,2.53"
"27.16,-1.87,-8.95,-0.44,-5.93,2.58,2.52"
"27.37,0.37,-13.58,-0.65,-17.50,2.57,2.51"
"27.58,-1.10,-11.75,-0.40,-9.56,2.56,2.52"
"27.79,1.82,-8.68,1.26,-6.33,2.56,2.53"
"28.00,-0.82,-11.96,-0.42,-9.20,2.56,2.52"
"28.20,-1.39,-12.34,-0.66,-10.06,2.57,2.53"
"28.41,2.43,-7.59,0.17,-7.75,2.58,2.52"
"28.62,-0.12,-10.17,0.25,-10.62,2.58,2.53"
"28.83,1.24,-6.98,1.86,-9.25,2.55,2.51"
"29.04,1.01,-14.07,-0.49,-13.82,2.56,2.52"
"29.25,-3.70,-5.33,-4.75,-10.34,2.53,2.51"
"29.46,1.95,-11.31,2.09,-10.13,2.57,2.54"
"29.67,1.75,-8.17,-1.80,-7.19,2.56,2.54"
"29.88,3.50,-11.63,-2.38,-10.86,2.56,2.53"
"30.09,-0.80,-8.29,-2.50,-8.46,2.56,2.54"
"30.29,2.12,-0.23,1.17,-12.64,2.56,2.53"
"30.50,1.42,-8.26,0.90,-9.27,2.56,2.52"
"30.71,-0.53,-11.63,-1.05,-10.78,2.56,2.53"
"30.92,1.13,-13.72,-0.61,-11.93,2.56,2.53"
"31.13,1.08,-10.47,3.04,-8.11,2.57,2.52"
"31.34,3.55,-3.81,2.17,-6.87,2.56,2.53"
"31.55,0.78,-4.79,0.51,-2.82,2.56,2.51"
"31.76,-1.00,-10.52,0.20,-15.15,2.55,2.52"
"31.97,-1.77,-14.79,-1.67,-10.50,2.56,2.52"
"32.18,0.84,-10.06,1.00,-3.68,2.57,2.53"
"32.39,-0.26,-9.81,-0.12,-8.66,2.57,2.53"
"32.59,0.14,-11.81,-0.72,-10.78,2.56,2.54"
"32.80,1.46,-12.18,0.66,-11.52,2.57,2.52"
"33.01,0.54,-9.24,0.11,-11.15,2.57,2.52"
"33.22,0.22,-11.44,-2.11,-7.78,2.56,2.53"
"33.43,-0.18,-13.40,0.72,-8.38,2.56,2.53"
"33.64,4.72,-12.91,3.12,-11.77,2.56,2.53"
"33.85,4.78,-15.29,2.84,-17.15,2.56,2.52"
"34.06,-0.10,-8.15,-3.38,-9.84,2.57,2.54"
"34.27,2.87,-11.14,2.47,-9.38,2.57,2.53"
"34.48,-2.21,-1.69,0.58,-6.09,2.57,2.53"
"34.68,5.96,-11.79,0.78,-11.12,2.56,2.52"
"34.89,0.47,-5.84,0.15,-7.77,2.55,2.52"
"35.10,-0.89,-4.13,-1.93,-3.19,2.57,2.53"
"35.31,-0.87,-8.05,1.09,-11.19,2.57,2.53"
"35.52,1.57,-12.97,-0.22,-9.17,2.56,2.52"
"35.73,0.63,-7.40,-2.18,-9.34,2.56,2.53"
"35.94,-1.84,-13.77,-1.02,-15.73,2.56,2.54"
"36.15,1.65,-8.98,0.74,-7.66,2.56,2.52"
"36.36,0.48,-8.53,-0.09,-10.69,2.57,2.53"
"36.57,0.79,-11.29,2.35,-9.18,2.56,2.53"
"36.77,0.00,-14.76,-0.45,-11.81,2.57,2.53"
"36.98,2.61,-17.28,0.02,-15.69,2.57,2.53"
"37.19,-0.40,-13.60,-0.55,-8.15,2.57,2.52"
"37.40,1.18,-9.99,0.20,-10.07,2.57,2.53"
"37.61,-1.04,-10.74,-0.72,-8.93,2.56,2.52"
"37.82,-1.35,-8.60,-1.23,-10.10,2.56,2.52"
"38.03,1.36,-7.75,-2.18,-11.53,2.55,2.52"
"38.24,1.29,-8.78,-0.47,-9.78,2.56,2.53"
"38.45,2.69,-9.37,2.79,-8.06,2.55,2.53"
"38.66,-1.51,-5.24,0.42,-9.24,2.58,2.52"
"38.87,4.22,-9.93,3.75,-13.94,2.56,2.53"
"39.07,-0.82,-8.40,1.76,-12.64,2.56,2.52"
"39.28,0.87,-10.14,1.17,-12.79,2.56,2.53"
"39.49,2.58,-8.67,2.20,-11.77,2.55,2.53"
"39.70,1.17,-10.60,0.41,-13.22,2.57,2.53"
"39.91,-0.76,-13.59,-2.08,-12.76,2.55,2.53"
"40.12,2.03,-5.46,-1.98,-12.76,2.55,2.53"
"40.33,1.07,-11.29,-0.54,-8.85,2.56,2.52"
"40.54,0.28,-8.98,-0.31,-11.51,2.56,2.52"
"40.75,-0.12,-11.60,-0.06,-6.83,2.56,2.51"
"40.96,2.19,-9.73,-0.80,-11.39,2.55,2.52"
"41.16,1.42,-12.50,-0.05,-10.87,2.56,2.53"
"41.37,-1.35,-15.08,-1.15,-7.94,2.56,2.52"
"41.58,1.42,-8.13,0.24,-8.28,2.57,2.53"
"41.79,-0.37,-12.21,-0.13,-7.55,2.55,2.51"
"42.00,-0.02,-10.26,-0.19,-9.54,2.56,2.53"
"42.21,1.03,-9.35,-0.61,-9.83,2.55,2.52"
"42.42,0.42,-5.38,-1.33,-7.54,2.55,2.53"
"42.63,-1.10,-14.88,-0.36,-14.10,2.55,2.52"
"42.84,1.25,-11.64,2.44,-10.46,2.55,2.52"
"43.04,-1.80,-8.15,0.47,-8.74,2.56,2.53"
"43.26,3.43,-12.88,-0.22,-17.88,2.57,2.53"
"43.46,1.11,-9.64,1.74,-3.82,2.56,2.53"
"43.67,1.55,-8.33,-1.30,-7.33,2.56,2.52"
"43.88,-0.63,-13.39,-1.49,-10.35,2.57,2.52"
"44.09,0.61,-13.24,-0.04,-11.10,2.55,2.52"
"44.30,0.28,-7.67,0.27,-7.44,2.57,2.52"
"44.51,0.92,-6.20,2.43,-4.58,2.58,2.53"
"44.72,1.50,-11.07,0.40,-13.45,2.56,2.53"
"44.93,3.34,-11.02,0.06,-13.55,2.55,2.52"
"45.14,-1.77,-14.49,-1.18,-7.22,2.57,2.52"
"45.35,-0.25,-10.18,0.35,-5.60,2.55,2.53"
"45.55,-1.10,-13.91,-1.02,-7.42,2.56,2.53"
"45.76,0.10,-9.79,-0.57,-10.09,2.57,2.53"
"45.97,1.19,-9.84,-0.51,-8.90,2.56,2.53"
"46.18,-0.76,-12.89,-2.42,-10.32,2.56,2.53"
"46.39,0.74,-7.48,-0.22,-6.91,2.56,2.53"
"46.60,0.85,-10.30,2.38,-6.52,2.57,2.54"
"46.81,-0.23,-14.42,1.75,-4.68,2.57,2.52"
"47.02,1.11,-9.55,-1.30,-11.86,2.55,2.53"
"47.23,0.81,-8.61,-2.44,-8.16,2.56,2.53"
"47.44,0.31,-8.54,2.29,-9.00,2.56,2.52"
"47.64,2.26,-8.65,-0.17,-11.48,2.56,2.53"
"47.85,1.14,-7.46,-0.06,-10.66,2.55,2.53"
"48.06,0.39,-11.37,-1.65,-9.22,2.55,2.53"
"48.27,1.18,-13.58,-0.71,-10.67,2.57,2.53"
"48.48,2.04,-14.15,0.69,-14.36,2.57,2.53"
"48.69,2.87,-5.18,0.40,-9.77,2.56,2.54"
"48.90,0.02,-8.73,-0.25,-13.35,2.56,2.53"
"49.11,2.70,-6.36,0.09,-11.30,2.56,2.53"
"49.32,0.94,-7.05,0.01,-9.35,2.56,2.53"
"49.53,1.13,-9.97,-0.63,-8.57,2.55,2.52"
"49.74,-0.17,-12.90,2.00,-8.32,2.57,2.53"
"49.94,1.96,-5.26,0.95,-10.99,2.55,2.52"
"50.15,0.45,-10.75,-0.37,-7.04,2.55,2.53"
"50.36,-0.64,-9.19,0.76,-6.82,2.57,2.53"
"50.57,-0.67,-10.60,0.68,-6.95,2.56,2.51"
"50.78,1.58,-6.09,0.75,-7.15,2.56,2.53"
"50.99,-0.02,-10.83,-2.19,-10.11,2.56,2.52"
"51.20,1.38,-11.30,-0.12,-7.58,2.56,2.53"
"51.41,1.36,-10.07,-0.25,-10.34,2.55,2.52"
"51.62,1.74,-11.26,0.37,-17.23,2.56,2.52"
"51.83,-0.27,-9.51,-0.26,-8.86,2.56,2.53"
"52.03,2.12,-7.85,0.93,-7.61,2.56,2.53"
"52.24,1.95,-6.09,0.13,-11.86,2.56,2.52"
"52.45,2.15,-8.62,0.06,-10.91,2.56,2.53"
"52.66,3.30,-10.14,0.59,-8.82,2.55,2.53"
"52.87,0.94,-10.21,-0.21,-11.16,2.56,2.52"
"53.08,-1.31,-9.28,2.22,-7.93,2.57,2.53"
"53.29,2.89,-6.14,0.53,-11.43,2.55,2.53"
"53.50,2.15,-10.41,2.53,-7.70,2.55,2.52"
"53.71,0.46,-17.17,-3.19,-15.39,2.57,2.53"
"53.92,0.50,-7.01,-1.25,-10.88,2.54,2.52"
"54.12,1.32,-5.68,-1.79,-6.52,2.55,2.52"
"54.33,2.54,-9.63,2.80,-7.43,2.58,2.52"
"54.54,0.80,-7.28,-0.33,-10.41,2.57,2.52"
"54.75,1.32,-11.32,-0.70,-12.39,2.55,2.53"
"54.96,1.64,-12.61,0.98,-7.27,2.56,2.52"
"55.17,0.45,-10.58,-0.17,-8.79,2.55,2.52"
"55.38,0.41,-11.42,-0.89,-12.62,2.56,2.52"
"55.59,-0.72,-10.43,-0.58,-6.75,2.57,2.52"
"55.80,-0.27,-11.60,-1.12,-8.66,2.56,2.53"
"56.01,2.50,-9.48,0.91,-12.42,2.56,2.52"
"56.22,1.00,-10.47,-0.38,-9.92,2.56,2.53"
"56.42,-1.07,-12.23,-2.30,-7.73,2.56,2.52"
"56.63,1.13,-9.25,-0.43,-5.92,2.55,2.52"
"56.84,3.71,-5.27,3.16,-14.34,2.55,2.53"
"57.05,-0.34,-11.46,-2.02,-9.16,2.57,2.52"
"57.26,2.38,-12.11,1.97,-11.38,2.56,2.52"
"57.47,-0.28,-11.62,0.54,-8.68,2.55,2.52"
"57.68,-0.12,-5.89,0.34,-5.62,2.55,2.53"
"57.89,1.10,-8.06,0.16,-11.22,2.57,2.52"
"58.10,1.71,-5.86,0.00,-12.37,2.55,2.53"
"58.31,0.24,-4.24,1.12,-3.72,2.56,2.52"
"58.51,-2.28,-15.82,-1.67,-7.27,2.57,2.53"
"58.72,1.34,-10.34,1.04,-7.29,2.56,2.54"
"58.93,-0.51,-9.99,-0.14,-8.13,2.56,2.52"
"59.14,1.05,-11.42,-0.95,-10.29,2.55,2.52"
"59.35,0.43,-10.57,0.04,-11.20,2.56,2.52"
"59.56,3.96,-10.80,1.77,-11.51,2.56,2.51"
"59.77,0.05,-5.65,-0.60,-11.69,2.55,2.51"
"59.98,-0.33,-9.36,-3.03,-10.40,2.56,2.52"
"60.19,1.00,-4.20,-0.11,-11.71,2.56,2.53"
"60.40,-0.49,-11.41,-1.74,-9.34,2.56,2.54"
"60.60,-1.48,-9.27,-2.48,-9.15,2.53,2.53"
"60.81,1.42,-10.53,-0.50,-9.90,2.57,2.53"
"61.02,0.93,-10.39,-0.25,-8.40,2.56,2.53"
"61.23,-0.32,-11.15,0.93,-3.92,2.56,2.53"
"61.44,0.69,-14.22,-0.70,-10.54,2.56,2.53"
"61.65,1.16,-14.01,0.14,-7.20,2.55,2.51"
"61.86,0.55,-10.33,-0.36,-11.94,2.56,2.53"
"62.07,2.55,-9.17,-0.10,-11.80,2.51,2.51"
"62.28,1.15,-9.75,-0.36,-9.28,2.57,2.54"
"62.49,0.79,-6.23,1.39,-13.28,2.53,2.52"
"62.70,2.49,-9.23,2.89,-5.48,2.56,2.52"
"62.90,0.28,-10.47,-1.17,-11.80,2.56,2.53"
"63.11,2.77,-9.81,0.48,-14.44,2.55,2.52"
"63.32,1.08,-9.76,-0.51,-6.81,2.56,2.52"
"63.53,-0.23,-8.25,-1.50,-8.27,2.57,2.53"
"63.74,1.57,-7.60,-0.54,-7.27,2.54,2.52"
"63.95,0.51,-9.13,0.13,-10.28,2.55,2.52"
"64.16,2.27,-5.26,1.00,-12.06,2.56,2.53"
"64.37,-1.59,-12.19,-1.10,-9.41,2.55,2.52"
"64.58,2.00,-4.56,1.66,-5.73,2.57,2.53"
"64.79,-1.01,-13.13,-1.24,-10.52,2.56,2.53"
"64.99,1.33,-9.83,-1.01,-10.88,2.54,2.52"
"65.20,1.30,-9.54,-0.72,-9.87,2.56,2.52"
"65.41,0.99,-13.55,1.26,-12.70,2.56,2.52"
"65.62,1.03,-9.99,2.32,-6.73,2.56,2.53"
"65.83,-1.12,-12.44,-2.32,-7.18,2.56,2.52"
"66.04,0.03,-9.08,0.57,-8.31,2.56,2.52"
"66.25,0.08,-9.48,-1.17,-9.73,2.55,2.54"
"66.46,0.65,-9.93,0.23,-9.09,2.55,2.53"
"66.67,-0.25,-11.43,0.87,-9.21,2.56,2.53"
"66.87,-0.67,-9.97,0.36,-8.19,2.55,2.52"
"67.08,1.99,-6.84,-0.08,-10.67,2.55,2.53"
"67.29,1.09,-9.24,-0.24,-11.35,2.55,2.53"
"67.50,1.79,-8.25,0.32,-12.57,2.54,2.52"
"67.71,1.75,-10.56,-0.88,-9.80,2.55,2.53"
"67.92,-1.06,-12.95,-0.60,-8.01,2.56,2.53"
"68.13,1.53,-11.40,-0.51,-9.04,2.55,2.52"
"68.34,2.25,-5.64,1.05,-7.39,2.54,2.52"
"68.55,2.09,-6.98,-0.95,-7.60,2.55,2.53"
"68.76,0.61,-9.61,-2.45,-8.60,2.54,2.52"
"68.96,0.62,-8.40,0.53,-12.64,2.54,2.53"
"69.17,0.04,-8.92,0.15,-10.19,2.53,2.53"
"69.38,-0.15,-10.52,1.70,-9.64,2.54,2.52"
"69.59,-0.87,-14.78,-0.92,-9.29,2.55,2.52"
"69.80,0.90,-10.92,-0.43,-11.49,2.55,2.51"
"70.01,0.73,-10.28,-0.11,-11.21,2.55,2.54"
"70.22,0.95,-10.33,-0.51,-9.79,2.56,2.52"
"70.43,0.35,-7.97,-0.30,-6.30,2.56,2.52"
"70.64,-0.02,-10.64,1.05,-9.42,2.55,2.52"
"70.85,3.15,-12.58,0.21,-16.16,2.55,2.51"
"71.06,2.47,-6.24,0.78,-10.58,2.57,2.54"
"71.26,-0.81,-8.02,0.86,-6.85,2.55,2.53"
"71.47,0.89,-11.67,-0.60,-11.49,2.54,2.53"
"71.68,4.09,-8.22,2.26,-12.96,2.55,2.53"
"71.89,0.97,-7.92,0.80,-6.04,2.54,2.52"
"72.10,0.04,-11.70,-0.09,-7.41,2.55,2.53"
"72.31,3.21,-10.42,0.68,-12.12,2.55,2.53"
"72.52,-0.10,-9.90,0.48,-11.39,2.57,2.53"
"72.73,3.65,-8.12,2.00,-8.26,2.56,2.53"
"72.94,-0.49,-7.90,-2.75,-10.14,2.55,2.53"
"73.15,1.82,-6.50,0.74,-9.25,2.55,2.52"
"73.36,-0.27,-11.70,0.38,-9.60,2.56,2.54"
"73.56,-0.34,-7.53,-0.67,-10.08,2.55,2.52"
"73.77,0.67,-7.93,-0.54,-8.59,2.55,2.53"
"73.98,2.21,-9.76,1.96,-6.55,2.54,2.51"
"74.19,0.22,-10.20,-0.36,-8.35,2.56,2.52"
"74.40,-1.26,-10.96,-1.14,-8.41,2.55,2.51"
"74.61,0.56,-10.56,-0.34,-11.54,2.56,2.52"
"74.82,0.90,-6.42,-1.87,-8.10,2.55,2.53"
"75.03,3.33,-8.02,1.64,-12.09,2.56,2.52"
"75.24,0.56,-13.45,1.21,-8.60,2.56,2.52"
"75.44,-0.49,-11.62,-0.03,-9.99,2.56,2.52"
"75.65,1.57,-8.29,1.03,-9.86,2.55,2.53"
"75.86,1.58,-10.76,-0.58,-12.43,2.56,2.53"
"76.07,3.91,-5.73,0.67,-11.99,2.55,2.53"
"76.28,0.27,-10.03,0.06,-7.08,2.55,2.52"
"76.49,3.02,-10.24,-1.16,-10.64,2.54,2.53"
"76.70,2.43,-7.41,0.75,-9.70,2.55,2.53"
"76.91,0.29,-12.64,-0.41,-10.43,2.54,2.52"
"77.12,-0.94,-10.92,-0.99,-12.93,2.54,2.52"
"77.33,-0.19,-10.52,-2.43,-8.51,2.56,2.51"
"77.54,2.15,-6.34,2.32,-7.25,2.56,2.52"
"77.75,1.32,-8.56,0.03,-9.17,2.56,2.54"
"77.95,1.11,-10.16,-0.68,-14.26,2.55,2.52"
"78.16,0.67,-8.44,0.13,-6.67,2.56,2.52"
"78.37,0.20,-11.05,-0.48,-7.97,2.54,2.52"
"78.58,2.20,-8.50,-0.22,-14.24,2.55,2.52"
"78.79,1.33,-10.89,0.94,-11.82,2.55,2.52"
"79.00,-1.80,-8.37,-3.25,-9.89,2.56,2.54"
"79.21,1.32,-9.68,1.90,-8.95,2.56,2.53"
"79.42,1.02,-8.84,0.54,-9.41,2.55,2.52"
"79.63,1.59,-9.50,0.00,-7.19,2.56,2.53"
"79.83,3.22,-6.85,0.02,-13.70,2.56,2.53"
"80.04,1.24,-8.02,0.15,-8.33,2.55,2.52"
"80.25,0.55,-9.56,-1.27,-6.59,2.54,2.52"
"80.46,0.57,-8.75,-0.24,-9.64,2.54,2.52"
"80.67,1.88,-2.49,-0.86,-6.59,2.57,2.51"
"80.88,-0.94,-14.99,-1.75,-12.79,2.54,2.53"
"81.09,1.24,-11.29,0.53,-9.19,2.56,2.53"
"81.30,1.00,-14.44,0.00,-12.35,2.57,2.52"
"81.51,2.59,-8.37,0.14,-13.67,2.58,2.53"
"81.72,-0.52,-12.12,-0.07,-7.66,2.52,2.50"
"81.93,-2.17,-12.90,-1.42,-8.04,2.57,2.53"
"82.13,-0.63,-11.10,-0.74,-6.05,2.55,2.52"
"82.34,1.14,-4.54,-1.43,-11.45,2.55,2.54"
"82.55,0.18,-8.49,-0.32,-11.60,2.55,2.53"
"82.76,1.43,-8.00,1.78,-10.49,2.55,2.53"
"82.97,1.81,-9.68,-0.11,-8.18,2.55,2.53"
"83.18,1.27,-9.02,0.31,-8.22,2.58,2.53"
"83.39,-0.30,-11.24,-0.11,-6.93,2.55,2.52"
"83.60,-0.73,-9.90,-0.34,-10.78,2.55,2.52"
"83.81,-0.77,-10.29,-0.92,-4.39,2.56,2.53"
"84.01,0.07,-8.00,1.05,-6.67,2.54,2.51"
"84.22,-0.80,-12.48,-0.78,-8.82,2.56,2.52"
"84.43,1.29,-8.85,-0.20,-13.46,2.55,2.51"
"84.64,-0.25,-12.91,-0.36,-8.11,2.54,2.52"
"84.85,-1.46,-11.16,-1.03,-9.26,2.56,2.53"
"85.06,1.16,-11.84,0.82,-11.39,2.55,2.53"
"85.27,2.06,-10.09,-0.69,-11.11,2.55,2.52"
"85.48,2.54,-4.32,1.11,-5.95,2.56,2.54"
"85.69,1.62,-7.96,0.15,-10.67,2.55,2.53"
"85.90,0.25,-9.74,0.19,-10.40,2.56,2.53"
"86.11,-0.31,-10.22,-0.52,-11.06,2.55,2.53"
"86.31,0.51,-9.56,-0.68,-11.09,2.55,2.52"
"86.52,1.49,-11.00,-1.11,-13.29,2.58,2.53"
"86.73,-0.80,-9.38,-2.84,-10.65,2.56,2.53"
"86.94,2.78,-5.55,1.50,-9.25,2.55,2.53"
"87.15,0.89,-7.94,0.52,-10.55,2.54,2.52"
"87.36,-1.14,-10.09,-0.74,-8.82,2.57,2.54"
"87.57,1.38,-11.00,-0.13,-10.87,2.57,2.52"
"87.78,1.71,-10.81,-0.20,-13.21,2.54,2.53"
"87.99,2.38,-14.06,2.34,-13.40,2.56,2.52"
"88.20,0.02,-9.35,1.09,-1.69,2.57,2.52"
"88.40,0.02,-13.63,-1.03,-13.12,2.55,2.53"
"88.61,0.47,-9.38,1.05,-8.94,2.56,2.54"
"88.82,2.33,-9.28,0.16,-10.21,2.55,2.52"
"89.03,1.12,-10.46,0.16,-8.91,2.55,2.53"
"89.24,1.14,-13.60,-2.24,-12.98,2.57,2.52"
"89.45,0.10,-11.06,-0.22,-9.73,2.57,2.54"
"89.66,-1.12,-8.26,-1.54,-8.51,2.56,2.52"
